"Key","Group","CTACCT","CTDESC","Type","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total","FERC","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-187-4","UNPLANNED","003-1-20-401-20-320-512-187-4","AMMONIA ON DEMAND","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-187-4","UNPLANNED","003-1-20-401-20-320-512-187-4","AMMONIA ON DEMAND","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-187-4","UNPLANNED","003-1-20-401-20-320-512-187-4","AMMONIA ON DEMAND","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-512-208-4","MAINT","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","4997.97","885.55","165.44","8585.85","1870.86","115","2892.48","142.09","576.84","4808.11","269.95","0","25310.14","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-208-4","MAINT","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","250","250","250","250","250","250","250","250","250","250","250","250","3000","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-208-4","MAINT","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","4997.97","885.55","165.44","8585.85","1870.86","115","2892.48","142.09","576.84","4808.11","269.95","250","25560.140000000003","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-208-4","MAINT","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","250","250","250","250","250","250","250","250","250","250","250","250","3000","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-208-4","MAINT","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","4747.97","635.55","-84.56","8335.85","1620.86","-135","2642.48","-107.91","326.84000000000003","4558.11","19.94999999999999","0","22560.140000000003","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-208-5","MAINT","003-1-20-401-20-320-512-208-5","ASH HOPPER","Actual","707.13","1763.23","1273.58","-116.59","1217.28","-30.64","3419.52","4457.63","486.21","842.88","1353.63","-720.66","14653.2","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-208-5","MAINT","003-1-20-401-20-320-512-208-5","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-208-5","MAINT","003-1-20-401-20-320-512-208-5","ASH HOPPER","FcastActuals","707.13","1763.23","1273.58","-116.59","1217.28","-30.64","3419.52","4457.63","486.21","842.88","1353.63","0","15373.859999999997","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-208-5","MAINT","003-1-20-401-20-320-512-208-5","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-208-5","MAINT","003-1-20-401-20-320-512-208-5","ASH HOPPER","Variance","707.13","1763.23","1273.58","-116.59","1217.28","-30.64","3419.52","4457.63","486.21","842.88","1353.63","0","15373.859999999997","512-2","LABOR"
"KygerOPER003-1-20-401-20-320-512-208-4","OPER","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","-10270","20550","38680","25290","0","3240","23240","21520","21420","0","27840","11340","182850","512-2","OTHER"
"KygerOPER003-1-20-401-20-320-512-208-4","OPER","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","3500","3500","3500","3500","3500","3500","3500","3500","3500","3500","3500","38500","512-2","OTHER"
"KygerOPER003-1-20-401-20-320-512-208-4","OPER","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","-10270","20550","38680","25290","0","3240","23240","21520","21420","0","27840","24000","195510","512-2","OTHER"
"KygerOPER003-1-20-401-20-320-512-208-4","OPER","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","3500","3500","0","0","0","0","0","12000","12000","12000","24000","67000","512-2","OTHER"
"KygerOPER003-1-20-401-20-320-512-208-4","OPER","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","-10270","17050","35180","25290","0","3240","23240","21520","9420","-12000","15840","0","157010","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-208-4","PLANNED-01","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","0","0","0","26059.57","1118","5832.42","-1324.5","0","114705.35","417622.4","8065.52","3476","575554.76","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-208-4","PLANNED-01","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","0","0","15000","0","0","0","0","0","250000","0","0","265000","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-208-4","PLANNED-01","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","0","0","0","26059.57","1118","5832.42","-1324.5","0","114705.35","417622.4","8065.52","0","572078.76","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-208-4","PLANNED-01","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","0","0","14000","0","0","0","0","89000","161000","0","0","264000","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-208-4","PLANNED-01","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","0","0","0","12059.57","1118","5832.42","-1324.5","0","25705.350000000006","256622.40000000002","8065.52","0","307078.76","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-208-5","PLANNED-01","003-1-20-401-20-320-512-208-5","ASH HOPPER","Actual","0","0","0","943.4","-36.36","-206.68","0","0","0","963.12","0","0","1663.48","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-208-5","PLANNED-01","003-1-20-401-20-320-512-208-5","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-208-5","PLANNED-01","003-1-20-401-20-320-512-208-5","ASH HOPPER","FcastActuals","0","0","0","943.4","-36.36","-206.68","0","0","0","963.12","0","0","1663.48","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-208-5","PLANNED-01","003-1-20-401-20-320-512-208-5","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-208-5","PLANNED-01","003-1-20-401-20-320-512-208-5","ASH HOPPER","Variance","0","0","0","943.4","-36.36","-206.68","0","0","0","963.12","0","0","1663.48","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-208-4","PLANNED-02","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","0","0","0","9570.74","314.86","6880.92","-157.43","0","133313.45","237590.71","-4950","0","382563.25","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-208-4","PLANNED-02","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","0","0","15000","0","0","0","0","0","365000","0","0","380000","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-208-4","PLANNED-02","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","0","0","0","9570.74","314.86","6880.92","-157.43","0","133313.45","237590.71","-4950","0","382563.25","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-208-4","PLANNED-02","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","0","0","14000","0","0","0","0","27500","327500","0","0","369000","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-208-4","PLANNED-02","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","0","0","0","-4429.26","314.86","6880.92","-157.43","0","105813.45000000001","-89909.29000000001","-4950","0","2563.25","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-208-5","PLANNED-02","003-1-20-401-20-320-512-208-5","ASH HOPPER","Actual","0","0","0","0","0","0","0","0","565.78","382.46","316.08","0","1264.32","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-208-5","PLANNED-02","003-1-20-401-20-320-512-208-5","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-208-5","PLANNED-02","003-1-20-401-20-320-512-208-5","ASH HOPPER","FcastActuals","0","0","0","0","0","0","0","0","565.78","382.46","316.08","0","1264.32","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-208-5","PLANNED-02","003-1-20-401-20-320-512-208-5","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-208-5","PLANNED-02","003-1-20-401-20-320-512-208-5","ASH HOPPER","Variance","0","0","0","0","0","0","0","0","565.78","382.46","316.08","0","1264.32","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-208-4","PLANNED-03","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","0","0","0","0","59364.67","250","0","0","0","10958.05","0","0","70572.72","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-208-4","PLANNED-03","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","0","0","0","69000","0","0","0","0","0","0","0","69000","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-208-4","PLANNED-03","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","0","0","0","0","59364.67","250","0","0","0","10958.05","0","0","70572.72","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-208-4","PLANNED-03","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","0","0","0","68000","0","0","0","0","19100","0","0","87100","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-208-4","PLANNED-03","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","0","0","0","0","-8635.330000000002","250","0","0","0","-8141.950000000001","0","0","1572.7199999999975","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-208-5","PLANNED-03","003-1-20-401-20-320-512-208-5","ASH HOPPER","Actual","0","0","0","0","839.92","-434.16","0","0","0","0","0","0","405.76","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-208-5","PLANNED-03","003-1-20-401-20-320-512-208-5","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-208-5","PLANNED-03","003-1-20-401-20-320-512-208-5","ASH HOPPER","FcastActuals","0","0","0","0","839.92","-434.16","0","0","0","0","0","0","405.75999999999993","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-208-5","PLANNED-03","003-1-20-401-20-320-512-208-5","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-208-5","PLANNED-03","003-1-20-401-20-320-512-208-5","ASH HOPPER","Variance","0","0","0","0","839.92","-434.16","0","0","0","0","0","0","405.75999999999993","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-208-4","PLANNED-04","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","0","0","0","0","24991.68","24","0","0","0","8149.35","0","0","33165.03","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-208-4","PLANNED-04","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","0","0","0","15000","0","0","0","0","0","0","0","15000","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-208-4","PLANNED-04","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","0","0","0","0","24991.68","24","0","0","0","8149.35","0","0","33165.03","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-208-4","PLANNED-04","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","0","0","0","14000","0","0","0","0","0","0","0","14000","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-208-4","PLANNED-04","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","0","0","0","0","10991.68","24","0","0","0","8149.35","0","0","18165.03","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-208-5","PLANNED-04","003-1-20-401-20-320-512-208-5","ASH HOPPER","Actual","0","0","0","0","399.84","-206.68","0","0","0","0","0","0","193.16","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-208-5","PLANNED-04","003-1-20-401-20-320-512-208-5","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-208-5","PLANNED-04","003-1-20-401-20-320-512-208-5","ASH HOPPER","FcastActuals","0","0","0","0","399.84","-206.68","0","0","0","0","0","0","193.15999999999997","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-208-5","PLANNED-04","003-1-20-401-20-320-512-208-5","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-208-5","PLANNED-04","003-1-20-401-20-320-512-208-5","ASH HOPPER","Variance","0","0","0","0","399.84","-206.68","0","0","0","0","0","0","193.15999999999997","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-208-4","PLANNED-05","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","0","0","0","11170.2","12847.17","5667.14","-1561.06","0","0","5248.01","-8377.65","0","24993.81","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-208-4","PLANNED-05","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","0","0","0","15000","0","0","0","0","0","0","0","15000","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-208-4","PLANNED-05","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","0","0","0","11170.2","12847.17","5667.14","-1561.06","0","0","5248.01","-8377.65","0","24993.809999999998","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-208-4","PLANNED-05","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","0","0","0","14000","0","0","0","0","0","0","0","14000","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-208-4","PLANNED-05","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","0","0","0","11170.2","-1152.83","5667.14","-1561.06","0","0","5248.01","-8377.65","0","9993.810000000003","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-208-5","PLANNED-05","003-1-20-401-20-320-512-208-5","ASH HOPPER","Actual","0","0","0","0","399.84","-206.68","0","0","0","0","0","0","193.16","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-208-5","PLANNED-05","003-1-20-401-20-320-512-208-5","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-208-5","PLANNED-05","003-1-20-401-20-320-512-208-5","ASH HOPPER","FcastActuals","0","0","0","0","399.84","-206.68","0","0","0","0","0","0","193.15999999999997","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-208-5","PLANNED-05","003-1-20-401-20-320-512-208-5","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-208-5","PLANNED-05","003-1-20-401-20-320-512-208-5","ASH HOPPER","Variance","0","0","0","0","399.84","-206.68","0","0","0","0","0","0","193.15999999999997","512-2","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-208-4","UNPLANNED","003-1-20-401-20-320-512-208-4","ASH HOPPER","Actual","-222.02","171141.12","39513.26","0","0","0","230.15","6591","0","0","0","692.37","217945.88","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-208-4","UNPLANNED","003-1-20-401-20-320-512-208-4","ASH HOPPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-208-4","UNPLANNED","003-1-20-401-20-320-512-208-4","ASH HOPPER","FcastActuals","-222.02","171141.12","39513.26","0","0","0","230.15","6591","0","0","0","0","217253.51","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-208-4","UNPLANNED","003-1-20-401-20-320-512-208-4","ASH HOPPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-208-4","UNPLANNED","003-1-20-401-20-320-512-208-4","ASH HOPPER","Variance","-222.02","171141.12","39513.26","0","0","0","230.15","6591","0","0","0","0","217253.51","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-209-4","MAINT","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Actual","10789.77","1196.07","0","0","1093.19","0","0","5188","0","2419.73","0","0","20686.76","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-209-4","MAINT","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Budget","3000","3000","7000","7000","3000","3000","3000","3000","3000","7000","7000","3000","52000","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-209-4","MAINT","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","FcastActuals","10789.77","1196.07","0","0","1093.19","0","0","5188","0","2419.73","0","3000","23686.76","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-209-4","MAINT","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Forecast","3000","3000","7000","7000","3000","3000","3000","3000","3000","7000","7000","3000","52000","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-209-4","MAINT","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Variance","7789.77","-1803.93","-7000","-7000","-1906.81","-3000","-3000","2188","-3000","-4580.27","-7000","0","-28313.24","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-209-4","PLANNED-01","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Actual","0","0","0","0","0","0","0","0","14481.3","0","0","0","14481.3","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-209-4","PLANNED-01","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-209-4","PLANNED-01","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","FcastActuals","0","0","0","0","0","0","0","0","14481.3","0","0","0","14481.3","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-209-4","PLANNED-01","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-209-4","PLANNED-01","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Variance","0","0","0","0","0","0","0","0","14481.3","0","0","0","14481.3","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-209-4","PLANNED-02","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Actual","0","0","0","2810.26","0","0","0","0","0","0","0","0","2810.26","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-209-4","PLANNED-02","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-209-4","PLANNED-02","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","FcastActuals","0","0","0","2810.26","0","0","0","0","0","0","0","0","2810.26","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-209-4","PLANNED-02","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-209-4","PLANNED-02","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Variance","0","0","0","2810.26","0","0","0","0","0","0","0","0","2810.26","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-209-4","PLANNED-04","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Actual","0","0","0","0","8881.57","0","0","-7240.65","0","0","0","0","1640.92","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-209-4","PLANNED-04","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-209-4","PLANNED-04","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","FcastActuals","0","0","0","0","8881.57","0","0","-7240.65","0","0","0","0","1640.92","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-209-4","PLANNED-04","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-209-4","PLANNED-04","003-1-20-401-20-320-512-209-4","ASH HOPPER GATES","Variance","0","0","0","0","8881.57","0","0","-7240.65","0","0","0","0","1640.92","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-511-014-4","MAINT","003-1-20-401-20-320-511-014-4","ASH PIT SUMP PUMPS","Actual","424.87","812.74","11089.82","120.09","0","0.01","0","29116.17","2541.72","1104.24","28506.3","2430.03","76145.99","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-014-4","MAINT","003-1-20-401-20-320-511-014-4","ASH PIT SUMP PUMPS","Budget","8333","36333","8333","8333","8333","36333","8333","8333","36333","8333","8333","36337","212000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-014-4","MAINT","003-1-20-401-20-320-511-014-4","ASH PIT SUMP PUMPS","FcastActuals","424.87","812.74","11089.82","120.09","0","0.01","0","29116.17","2541.72","1104.24","28506.3","36337","110052.95999999999","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-014-4","MAINT","003-1-20-401-20-320-511-014-4","ASH PIT SUMP PUMPS","Forecast","8333","36333","11333","33333","8333","36333","8333","8333","36333","8333","8333","36337","240000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-014-4","MAINT","003-1-20-401-20-320-511-014-4","ASH PIT SUMP PUMPS","Variance","-7908.13","-35520.26","-243.1800000000003","-33212.91","-8333","-36332.99","-8333","20783.17","-33791.28","-7228.76","20173.3","0","-101947.04","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-014-5","MAINT","003-1-20-401-20-320-511-014-5","ASH PIT SUMP PUMPS","Actual","4612.25","888.3","811.52","5256.01","-131.88","397.55","0","499.08","1313.99","221.35","872.8","-240.22","14500.75","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-014-5","MAINT","003-1-20-401-20-320-511-014-5","ASH PIT SUMP PUMPS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-014-5","MAINT","003-1-20-401-20-320-511-014-5","ASH PIT SUMP PUMPS","FcastActuals","4612.25","888.3","811.52","5256.01","-131.88","397.55","0","499.08","1313.99","221.35","872.8","0","14740.97","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-014-5","MAINT","003-1-20-401-20-320-511-014-5","ASH PIT SUMP PUMPS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-014-5","MAINT","003-1-20-401-20-320-511-014-5","ASH PIT SUMP PUMPS","Variance","4612.25","888.3","811.52","5256.01","-131.88","397.55","0","499.08","1313.99","221.35","872.8","0","14740.97","511","LABOR"
"KygerMAINT003-1-20-401-20-320-512-160-4","MAINT","003-1-20-401-20-320-512-160-4","ASH SLUICE PUMP","Actual","0.01","6189.22","-2465.66","6169.47","0","-2458.69","42.27","137.57","1503.44","5914.88","0","426.45","15458.96","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-512-160-4","MAINT","003-1-20-401-20-320-512-160-4","ASH SLUICE PUMP","Budget","10000","10000","10000","10000","10000","10000","10000","10000","10000","182203","10000","10000","292203","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-512-160-4","MAINT","003-1-20-401-20-320-512-160-4","ASH SLUICE PUMP","FcastActuals","0.01","6189.22","-2465.66","6169.47","0","-2458.69","42.27","137.57","1503.44","5914.88","0","92149","107181.51000000001","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-512-160-4","MAINT","003-1-20-401-20-320-512-160-4","ASH SLUICE PUMP","Forecast","10000","10000","12000","21800","0","0","0","0","0","14000","66054","92149","226003","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-512-160-4","MAINT","003-1-20-401-20-320-512-160-4","ASH SLUICE PUMP","Variance","-9999.99","-3810.7799999999997","-14465.66","-15630.529999999999","0","-2458.69","42.27","137.57","1503.44","-8085.12","-66054","0","-185021.49","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-512-160-5","MAINT","003-1-20-401-20-320-512-160-5","ASH SLUICE PUMP","Actual","79.83","1067.38","-19.72","8182.04","-618.18","2411.15","1042.84","1440.92","1133.9","1338.06","10624.06","-6044.84","20637.44","512-1","LABOR"
"KygerMAINT003-1-20-401-20-320-512-160-5","MAINT","003-1-20-401-20-320-512-160-5","ASH SLUICE PUMP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","LABOR"
"KygerMAINT003-1-20-401-20-320-512-160-5","MAINT","003-1-20-401-20-320-512-160-5","ASH SLUICE PUMP","FcastActuals","79.83","1067.38","-19.72","8182.04","-618.18","2411.15","1042.84","1440.92","1133.9","1338.06","10624.06","0","26682.28","512-1","LABOR"
"KygerMAINT003-1-20-401-20-320-512-160-5","MAINT","003-1-20-401-20-320-512-160-5","ASH SLUICE PUMP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","LABOR"
"KygerMAINT003-1-20-401-20-320-512-160-5","MAINT","003-1-20-401-20-320-512-160-5","ASH SLUICE PUMP","Variance","79.83","1067.38","-19.72","8182.04","-618.18","2411.15","1042.84","1440.92","1133.9","1338.06","10624.06","0","26682.28","512-1","LABOR"
"KygerMAINT003-1-20-401-20-320-513-283-4","MAINT","003-1-20-401-20-320-513-283-4","AUX TRANSFORMER","Actual","301.05","0","0","0","0","0","0","0","0","0","0","0","301.05","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-283-4","MAINT","003-1-20-401-20-320-513-283-4","AUX TRANSFORMER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-283-4","MAINT","003-1-20-401-20-320-513-283-4","AUX TRANSFORMER","FcastActuals","301.05","0","0","0","0","0","0","0","0","0","0","0","301.05","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-283-4","MAINT","003-1-20-401-20-320-513-283-4","AUX TRANSFORMER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-283-4","MAINT","003-1-20-401-20-320-513-283-4","AUX TRANSFORMER","Variance","301.05","0","0","0","0","0","0","0","0","0","0","0","301.05","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-283-5","MAINT","003-1-20-401-20-320-513-283-5","AUX TRANSFORMER","Actual","289.64","0","405.76","0","0","0","0","0","0","0","0","0","695.4","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-283-5","MAINT","003-1-20-401-20-320-513-283-5","AUX TRANSFORMER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
